Order_ID_JD,Real_Name_User(ID Card),Seller_Information_(ID Card),Product_Information_JD,Product_Amount_JD,Order_Creation_Time_JD,Payment_Time_JD,Shipping_Time_JD,Receiving_Time_JD,Refund_Time_JD,Return_Time_JD,Payment_Amount_JD,Refund_Amount_JD,Platform_Type_JD
881c817b-2aa5-44de-b7bb-d4e0150637ed,320000199610016102,430000197106229113,家电空调三菱电机Mitsubishi Electric VRF,730.08,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-03-10 05:31:23,2024-05-31 19:30:28,9999,9999,730.08,0.0,JD
a68954fd-475a-4c30-8fd1-03f77a5e5003,220000198301208807,320000195508140555,文具用品文件夹LeitzLeitz Classic,343.08,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-02-20 03:27:25,2025-03-12 03:52:05,9999,9999,343.08,0.0,JD
1f8ecaf6-596d-46b3-989c-a70ecf0e6989,220000198301208807,620000196507224023,鞋靴运动鞋阿迪达斯Adidas NMD,574.26,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-01-21 16:33:51,2024-12-12 13:43:49,9999,9999,574.26,574.26,JD
5d2a5d24-6b9e-4094-9953-c3c49ac2da2d,320000195508140555,450000198610198289,钟表珠宝手表劳力士Rolex Submariner,653.93,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-10-15 12:37:32,2024-02-25 05:37:54,9999,9999,653.93,0.0,JD
335d7b05-14f2-45b5-9361-823d25f9a8b6,430000197106229113,520000200504041497,鞋靴靴子SorelSorel Tivoli,757.49,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-10-25 19:07:44,2024-04-28 07:22:40,9999,9999,757.49,0.0,JD
bf2ef9f2-f059-4947-a5c0-8e10e77a2657,320000195508140555,220000198905024152,运动户外户外装备狮子头Lion Head Sleeping Bags,865.73,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-09-06 08:35:32,2025-04-17 16:09:08,9999,9999,865.73,0.0,JD
91fd9ec3-16f8-4ea4-a4a6-98f18ce54eb2,230000195104178264,640000197906095642,家电电视海信Hisense U7G,766.75,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-12-05 16:19:06,2024-01-09 20:42:37,9999,9999,766.75,0.0,JD
5cf5717a-89b3-4136-ac14-e5081528a3fa,220000198905024152,450000198610198289,儿童用品玩具乐高LEGO Technic,41.79,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-10-13 02:23:04,2025-03-02 21:42:04,9999,9999,41.79,0.0,JD
21ade881-ab7c-41ae-9bdb-bdcf969c0c5c,430000197106229113,220000198905024152,电脑办公笔记本电脑联想IdeaPad 5 Pro,462.73,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-06-23 09:09:12,2025-03-20 15:50:06,9999,9999,462.73,0.0,JD
ad4346b9-82b7-4a75-a19c-56cd3f8d8796,220000198301208807,230000195104178264,美妆护肤护肤品兰蔻兰蔻青春水,296.2,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-05-21 01:55:30,2024-10-07 11:14:24,9999,9999,296.2,0.0,JD
440d058c-e43b-4fa3-a157-97e2fbf8e2e5,520000200504041497,320000195508140555,文具用品笔PilotPilot G2,803.39,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-08-06 05:00:59,2024-08-23 17:36:39,9999,9999,803.39,803.39,JD
e1d5c767-e6f2-44e8-8494-fcac52cee28d,620000196507224023,220000198905024152,美妆护肤护肤品科颜氏科颜氏眼霜,110.28,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-09-02 17:45:39,2025-07-14 03:04:18,9999,9999,110.28,0.0,JD
2e7f1844-4a42-4698-b580-592680ea2e4d,230000195104178264,220000198905024152,钟表珠宝手表万国IWC Portofino,773.16,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-09-04 21:06:54,2025-05-23 07:09:33,9999,9999,773.16,0.0,JD
898524a3-3817-4090-a69e-a06babc0075d,230000195104178264,520000200504041497,鞋靴运动鞋安德玛Under Armour Curry,784.76,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-08-25 14:33:53,2025-08-04 08:12:07,9999,9999,784.76,0.0,JD
1aaed144-432e-4799-bbda-03b4549c426d,220000198301208807,220000198905024152,文具用品文件夹FellowesFellowes Multi-Use,173.21,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-03-10 01:33:40,2025-05-25 17:11:50,9999,9999,173.21,0.0,JD
0f7e49c5-eb7d-4f57-9da8-aecd09f9f93f,620000196507224023,320000195508140555,母婴婴儿用品沐浴露婴儿沐浴露,243.42,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-08-28 17:33:46,2024-12-13 08:34:54,9999,9999,243.42,0.0,JD
8ba2aecf-f170-437a-a17c-dbee0640771b,230000195104178264,430000197106229113,母婴婴儿用品好孩子好孩子婴儿背带,13.64,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-03-27 03:57:21,2024-05-04 08:28:29,9999,9999,13.64,0.0,JD
e1bafbdf-a129-40ae-864d-ec316987366c,230000195104178264,520000200504041497,家电电视三星Samsung QLED 4K,320.72,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-04-25 16:39:52,2025-04-07 09:30:45,9999,9999,320.72,0.0,JD
3b8635ad-e2cc-4b19-adb0-c2a079cf4449,520000200504041497,220000198301208807,医药感冒药布洛芬布洛芬胶囊,989.53,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-02-17 05:10:00,2025-01-11 04:11:18,9999,9999,989.53,989.53,JD
4517d873-6eb9-4610-9ae4-e9f521c97de2,430000197106229113,620000196507224023,保健运动健康博朗博朗健康秤,79.48,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-10-13 10:10:12,2025-04-23 01:24:29,9999,9999,79.48,79.48,JD
cd669f11-fe7e-4219-bdfd-937aa945e613,640000197906095642,320000195508140555,母婴孕妇用品母乳喂养母乳喂养枕,855.74,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-03-27 13:15:02,2024-11-15 10:35:44,9999,9999,855.74,0.0,JD
c63f8236-fd46-4d55-b4e3-81534e6b5105,620000196507224023,520000200504041497,美妆护肤彩妆NARSNARS腮红,111.43,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-12-04 22:01:49,2025-05-11 00:40:05,9999,9999,111.43,0.0,JD
d12eea46-0e23-4967-b15e-9886df9cea8b,640000197906095642,640000197906095642,个护清洁沐浴露多芬多芬深层清洁,654.39,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-12-20 13:13:37,2024-01-15 10:24:35,9999,9999,654.39,654.39,JD
c5f43209-1ba2-45a5-9e44-86ac170113ea,230000195104178264,320000199610016102,文具用品笔PilotPilot Metropolitan,129.34,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-03-29 15:24:42,2024-10-12 11:25:50,9999,9999,129.34,129.34,JD
fca6cfc9-663b-468c-a015-a0c31f86db1f,220000198905024152,320000199610016102,钟表珠宝手表爱彼Audemars Piguet Royal Oak,518.25,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-03-02 10:08:20,2025-05-31 11:19:04,9999,9999,518.25,0.0,JD
687b6961-a45c-4290-a633-55eb26aefd0c,640000197906095642,430000197106229113,保健营养补充菲利普菲利普钙镁片,63.31,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-12-05 20:32:53,2024-02-09 08:31:42,9999,9999,63.31,0.0,JD
854719c6-324b-4366-a02c-c76f17482ef2,430000197106229113,430000197106229113,运动户外健身器材迪卡侬Decathlon Treadmill,719.37,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-01-23 14:27:34,2025-10-17 23:11:17,9999,9999,719.37,0.0,JD
05a1b11d-8010-49cf-bcb7-9eebcedbb450,520000200504041497,640000197906095642,儿童用品玩具孩之宝Hasbro Play-Doh,959.04,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-09-12 11:49:28,2025-07-24 13:50:36,9999,9999,959.04,959.04,JD
1416ac40-8206-4b97-868f-1315d9c17fb3,450000198610198289,320000199610016102,家具厨具锅具苏泊尔C28 Cookware Set,501.69,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-09-19 23:53:20,2024-10-03 15:42:08,9999,9999,501.69,501.69,JD
3bf2784b-81e7-4c88-bd8a-3c72c243b5be,320000195508140555,520000200504041497,女装连衣裙优衣库Uniqlo Fit and Flare Dress,34.49,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-12-28 02:41:39,2025-06-26 07:41:35,9999,9999,34.49,0.0,JD
c3955441-fc98-4123-b197-dcaa980cea97,230000195104178264,520000200504041497,保健营养补充健安喜健安喜钙片,108.82,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-10-15 06:05:02,2025-02-04 11:20:20,9999,9999,108.82,0.0,JD
00cfb2df-3f0a-4ed7-854a-068510c6fe40,220000198905024152,220000198905024152,女装裤子H&MH&M Slim Fit Jeans,577.17,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-07-15 20:18:17,2024-07-20 12:26:54,9999,9999,577.17,0.0,JD
32966c75-3edb-4a23-b2e8-8ff612f1140f,430000197106229113,220000198301208807,母婴孕妇用品产后护理产后恢复带,542.97,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-01-21 22:53:46,2025-03-07 17:56:45,9999,9999,542.97,0.0,JD
7d3dfa01-97cd-4bfb-8650-bae1b2b6b224,320000195508140555,220000198301208807,运动户外健身器材迪卡侬Decathlon Treadmill,37.31,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-11-26 00:32:47,2025-07-30 18:32:44,9999,9999,37.31,37.31,JD
c8557e91-5ac7-42de-9af5-381f8e2590aa,620000196507224023,620000196507224023,文具用品笔记本MoleskineMoleskine Classic Notebook,910.58,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-07-21 17:21:49,2025-05-03 03:55:39,9999,9999,910.58,910.58,JD
58ea00c9-95f1-4954-bc93-a99097479953,430000197106229113,220000198301208807,医药止咳药咳特灵咳特灵缓解药,739.05,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-11-29 22:21:23,2024-01-31 21:03:18,9999,9999,739.05,739.05,JD
7af72db8-e210-4486-83c3-65174a782dc9,430000197106229113,430000197106229113,儿童用品玩具拉比Labi Learning Toys,504.16,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-06-30 20:01:00,2024-07-13 18:42:16,9999,9999,504.16,504.16,JD
447e354d-0e30-494e-a415-f6453b86e8ef,230000195104178264,320000199610016102,"手机平板电脑华为MediaPad M6 8.4""",691.77,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-07-31 12:04:16,2025-09-19 03:20:25,9999,9999,691.77,0.0,JD
b49ec278-4e8f-45fb-92d9-76e12e85e722,430000197106229113,520000200504041497,美妆护肤彩妆DiorDior眼影,799.79,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-05-05 23:03:07,2025-06-26 20:57:06,9999,9999,799.79,799.79,JD
70fd82b4-02a2-4c08-960f-b60a54c90118,320000199610016102,640000197906095642,家电空调美的Midea Portable AC,36.85,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-02-03 11:28:25,2025-10-21 14:08:01,9999,9999,36.85,0.0,JD
8a2776c9-9cf5-45fe-946c-e68a91523ee1,230000195104178264,640000197906095642,美妆护肤彩妆MACMAC粉底液,902.56,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-08-05 08:33:16,2024-05-17 01:39:50,2025-07-18 04:16:16,9999,902.56,902.56,JD
9213c27f-565e-48da-a222-4d715400090c,430000197106229113,320000195508140555,食品酒饮零食德芙德芙黑巧克力,433.15,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-04-14 18:41:54,2024-11-05 17:19:59,2024-05-24 14:08:59,9999,433.15,433.15,JD
22886a4f-dfe8-4ee8-8f5c-d7f8a0b7d91a,620000196507224023,220000198905024152,箱包背包SamsoniteSamsonite Tectonic,487.41,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-11-15 16:55:38,2025-04-29 01:43:23,2026-11-22 02:04:37,9999,487.41,487.41,JD
0925d833-6df5-41b5-ae9f-3eeca6342272,520000200504041497,320000195508140555,食品酒饮酒类剑南春剑南春经典,253.05,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-09-10 17:40:46,2024-01-24 09:19:36,2024-07-20 13:10:18,9999,253.05,253.05,JD
e3664436-8277-4a01-b5ac-bb721f1990db,640000197906095642,640000197906095642,箱包手提包Kate SpadeKate Spade Cameron Street,289.44,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-08-30 11:17:45,2025-05-28 11:31:34,2026-05-26 22:30:23,9999,289.44,289.44,JD
3091d632-392b-4f61-856d-0f460917d0b7,230000195104178264,230000195104178264,鞋靴靴子SorelSorel Joan of Arctic,832.26,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-12-27 20:50:56,2025-04-28 15:25:42,2025-03-14 03:48:21,9999,832.26,832.26,JD
d4b668eb-9e4a-4fbc-893d-22e30d7ba8b8,230000195104178264,220000198301208807,食品酒饮饮料脉动脉动加能量,389.57,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-03-19 14:15:33,2025-11-28 18:13:27,2026-03-21 02:12:36,9999,389.57,389.57,JD
67c81fc2-1690-4278-893d-d991408b25c0,640000197906095642,220000198301208807,箱包手提包Michael KorsMK Mercer,33.39,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-11-14 10:51:21,2025-03-24 15:13:26,2025-05-02 09:42:56,9999,33.39,33.39,JD
4184c2cb-c2e7-4a9a-a161-edd6a6e5bd78,520000200504041497,220000198905024152,钟表珠宝珠宝周大福周大福珍珠耳环,732.66,2024-08-07 21:19:03,2024-08-07 21:19:03,2025-08-30 23:47:15,2025-09-13 03:46:22,2026-04-11 19:37:45,9999,732.66,732.66,JD
d726191f-b1d2-4afa-8a03-d8330bc57477,450000198610198289,640000197906095642,钟表珠宝手表万国IWC Big Pilot,658.15,2024-08-07 21:19:03,2024-08-07 21:19:03,2024-03-09 01:45:38,2025-04-08 10:46:04,2025-07-12 15:07:11,9999,658.15,658.15,JD
