ID,Total_Count_TB,Refund_Only_Count_TB,Rental_Not_Returned_Count_TB,Partial_Payment_After_Receipt_Count_TB,Payment_Without_Delivery_Count_TB,Amount_of_Loss_TB
130000196810188858,39,0,0,1,1,1362.96
150000197107030854,46,0,0,1,0,488.48999999999995
530000200002018731,43,0,0,0,1,762.51
110000198610177324,36,0,0,0,0,0
620000195111211344,41,0,0,0,0,0
230000196310199343,40,0,0,0,2,1106.83
540000195506212683,27,0,0,1,0,565.26
230000198710081685,29,0,0,0,1,12.2
140000196304187088,49,0,0,0,0,0
330000199005119172,38,0,0,0,1,284.37
110000200301196468,40,0,0,0,1,291.65
110000197302070117,46,0,0,0,2,1231.95
150000197806255884,48,0,0,0,3,1620.3600000000001
540000199606153666,33,0,0,0,1,949.75
340000199208066586,46,0,0,0,3,2740.58
350000199504077943,34,0,0,1,0,410.52
36000020041208190X,46,0,0,0,2,826.1999999999999
370000197510298712,36,0,0,0,1,473.62
540000196210200493,32,0,0,1,2,1970.76
500000197111271656,43,0,0,0,0,0
450000200102181157,36,0,0,0,2,946.05
510000196701093703,37,0,0,0,3,1644.3
430000197604058441,37,0,0,0,0,0
420000198806126046,33,0,0,1,1,1311.3400000000001
540000198010028587,44,0,0,1,2,1418.5900000000001
510000199804066955,42,0,0,1,0,252.11
410000195506211438,35,0,0,0,0,0
110000197811298216,47,0,0,1,0,221.65999999999997
510000196209185497,38,0,0,0,2,1608.3
610000199902267631,40,0,0,0,4,1251.08
330000197708285047,43,0,0,1,0,42.64
620000196908027354,42,0,0,1,1,284.91
410000195808210457,32,0,0,1,2,1588.69
620000196605293567,43,0,0,1,0,256.87
230000198010082951,38,0,0,0,0,0
110000200106234596,33,0,0,0,1,955.6
320000199106123291,42,0,0,0,1,726.42
230000195411303432,53,0,0,1,3,1844.71
450000196408127621,32,0,0,0,0,0
140000197107250003,45,0,0,0,1,176.56
150000200101147503,47,0,0,1,3,1817.53
640000195812260863,56,0,0,0,1,317.76
310000196906054823,34,0,0,0,2,829.3299999999999
45000020020312950X,42,0,0,0,1,448.06
330000197312125901,35,0,0,0,0,0
450000195105206205,39,0,0,1,1,1346.81
440000196610275394,34,0,0,1,1,1046.18
420000195302075368,42,0,0,0,1,103.09
540000195203310534,37,0,0,0,2,535.06
220000196606019397,39,0,0,0,1,685.46
630000195711094091,30,0,0,0,1,871.94
120000195805279222,35,0,0,1,0,596.98
620000197310112575,35,0,0,0,0,0
630000197710058354,37,0,0,0,1,875.5
110000198811274972,42,0,0,0,0,0
320000197708021082,55,0,0,0,0,0
150000196809126266,34,0,0,0,1,920.5
650000196702274945,41,0,0,0,3,1427.8
520000198602250241,48,0,0,0,2,1184.37
330000197007188164,29,0,0,0,0,0
450000196310213193,40,0,0,0,1,25.74
630000197312166739,45,0,0,0,5,2446.93
340000198203280159,34,0,0,0,0,0
360000198705171933,41,0,0,0,1,528.01
460000195701213868,45,0,0,0,0,0
610000195204298344,39,0,0,0,1,566.15
410000200408269912,42,0,0,0,0,0
460000197310151013,31,0,0,0,1,123.64
150000195809164495,40,0,0,0,1,369.03
620000197412179471,45,0,0,1,1,1013.98
610000195011280500,41,0,0,0,0,0
310000199710193761,40,0,0,1,0,256.35
440000200406164506,33,0,0,0,0,0
130000196110097234,36,0,0,0,0,0
630000196909242808,37,0,0,1,3,3000.3
630000199403290611,41,0,0,0,0,0
330000198308085251,57,0,0,0,2,762.75
320000198809040607,47,0,0,1,1,1255.42
510000197909259877,49,0,0,2,2,2249.54
140000195909305978,46,0,0,0,2,980.22
640000199105108780,29,0,0,0,2,1617.82
330000199404178372,54,0,0,0,3,1994.62
430000200403053307,38,0,0,0,1,575.45
540000200003278035,36,0,0,0,1,696.82
37000020001123193X,48,0,0,0,2,1729.6399999999999
230000197410063405,43,0,0,0,0,0
430000195010080554,48,0,0,0,0,0
220000197104173946,36,0,0,0,2,266.78
330000197201075470,37,0,0,0,0,0
460000198404256582,38,0,0,1,1,517.98
500000197609104038,53,0,0,0,1,568.44
230000197204133038,46,0,0,1,3,2729.44
340000195604034342,41,0,0,0,1,153.74
110000196810125773,44,0,0,0,1,800.84
370000197703190679,42,0,0,1,1,1338.1100000000001
64000019580602395X,31,0,0,0,0,0
540000196610247178,52,0,0,1,2,1149.87
630000197005024271,50,0,0,1,2,1859.31
460000200512041466,29,0,0,0,2,1104.6
360000196711034346,52,0,0,1,3,1951.1699999999998
640000200407209291,32,0,0,0,1,514.54
110000195703191674,36,0,0,0,2,1235.49
510000195309291444,30,0,0,0,1,264.81
360000197208151750,50,0,0,0,3,982.03
610000195103098490,35,0,0,1,1,558.59
14000019960104030X,40,0,0,1,2,1230.53
320000200510240057,37,0,0,1,1,357.21000000000004
420000197901209902,30,0,0,0,0,0
520000199905207501,29,0,0,0,2,333.34000000000003
310000198108153332,41,0,0,1,1,452.31
220000197003053144,44,0,0,1,2,771.79
610000198511179955,41,0,0,0,3,2050.3199999999997
410000195406285544,33,0,0,0,0,0
540000198003034399,39,0,0,1,0,475.78000000000003
64000019960827465X,33,0,0,0,0,0
130000199508177860,39,0,0,1,2,1622.9299999999998
440000196711100702,38,0,0,0,0,0
430000200102078746,41,0,0,1,0,558.93
650000195710077664,37,0,0,0,0,0
330000195003168706,39,0,0,0,1,931.46
610000198503100733,48,0,0,0,1,683.7
610000198306029974,38,0,0,0,0,0
510000200504221832,32,0,0,0,1,334.24
350000196510018989,39,0,0,1,1,1017.01
440000196907132183,36,0,0,0,1,516.21
340000196508025678,42,0,0,0,2,1167.38
210000195812312918,32,0,0,0,0,0
640000199808220509,45,0,0,0,2,691.51
330000200008203463,40,0,0,0,0,0
610000197002190684,34,0,0,0,2,1624.15
110000196112010549,44,0,0,1,0,646.44
110000197907117803,50,0,0,0,0,0
32000019540704293X,36,0,0,1,0,479.97
640000200407132060,39,0,0,1,0,41.16
460000196612217239,40,0,0,1,0,561.75
140000200402066860,39,0,0,0,3,2106.95
410000198610276139,33,0,0,0,1,24.71
420000200609221474,46,0,0,0,0,0
120000198904014215,32,0,0,0,2,842.1600000000001
350000198711054387,43,0,0,0,1,896.3
350000197309055942,40,0,0,1,0,11.620000000000001
370000199612298536,45,0,0,0,1,955.26
310000196611027510,43,0,0,0,0,0
420000197006036400,35,0,0,1,1,742.0699999999999
320000198801133876,34,0,0,0,1,469.08
420000198106291665,45,0,0,1,2,1229.92
36000019960826143X,44,0,0,1,3,1880.65
150000195208201270,50,0,0,0,3,2017.7199999999998
530000200112174356,31,0,0,0,1,303.04
130000197805128230,38,0,0,0,1,26.53
61000020040913067X,39,0,0,0,0,0
420000197812128051,35,0,0,0,2,1066.16
610000199212051745,51,0,0,0,1,820.9
650000195010220159,43,0,0,0,1,170.39
630000195701286962,46,0,0,0,0,0
330000199912177683,43,0,0,0,3,2225.58
640000195402084721,30,0,0,0,1,542.0
630000199910309081,42,0,0,0,3,1605.98
330000196605199408,40,0,0,0,3,1827.6399999999999
630000195011072289,42,0,0,0,2,1079.81
430000200111292082,49,0,0,1,1,1476.03
540000195604136207,40,0,0,1,0,65.33000000000001
430000196402082772,31,0,0,1,1,441.03999999999996
360000199110301481,38,0,0,0,1,188.69
620000200207298679,40,0,0,1,0,574.37
630000196707319950,44,0,0,2,1,1312.53
33000019740628409X,44,0,0,0,2,1093.21
520000197303216671,47,0,0,0,0,0
640000198211256723,58,0,0,2,2,1087.86
500000197009060529,32,0,0,0,1,737.52
510000199705037382,41,0,0,0,1,693.21
420000196808238747,35,0,0,1,1,539.6899999999999
230000200202123252,35,0,0,2,1,1527.22
430000199207205363,31,0,0,0,3,2040.0499999999997
310000197905293632,52,0,0,0,0,0
510000196807109355,35,0,0,0,1,554.22
620000200307275941,54,0,0,0,1,144.87
110000196409181840,37,0,0,1,1,891.54
360000195309231152,45,0,0,1,1,596.7199999999999
140000199310186210,35,0,0,1,1,1153.6399999999999
330000200508080631,40,0,0,0,2,1042.67
140000199201143078,34,0,0,2,0,1410.63
450000198304206535,37,0,0,0,2,1313.87
330000199402243601,42,0,0,0,1,733.58
43000019670713457X,45,0,0,0,2,509.03000000000003
410000200012027888,42,0,0,0,2,1083.58
150000198212061753,37,0,0,0,2,1148.69
41000019911026729X,57,0,0,2,1,1231.9
450000197712175198,41,0,0,0,0,0
610000196004277789,33,0,0,1,2,1410.23
230000197704221667,40,0,0,0,0,0
410000196908221457,45,0,0,0,1,846.66
650000199606028676,47,0,0,0,1,412.09
640000196001030866,39,0,0,0,1,250.22
330000196103309507,40,0,0,1,0,498.29999999999995
320000200408074793,37,0,0,0,1,331.63
500000198006244431,37,0,0,1,1,1310.51
44000019591107628X,47,0,0,1,1,866.75
430000198601154248,43,0,0,0,1,868.71
460000199610239702,33,0,0,1,1,1322.19
63000019630601606X,27,0,0,0,0,0
540000198710049653,37,0,0,1,0,342.16999999999996
460000198109280942,41,0,0,0,3,1308.45
620000199812195461,39,0,0,0,1,523.35
460000197712115912,50,0,0,1,2,1598.47
150000200103086097,44,0,0,1,1,747.28
630000200108053440,48,0,0,1,1,1300.34
340000195302067552,41,0,0,0,0,0
340000197612031407,41,0,0,1,1,1004.26
530000199302041276,45,0,0,0,3,965.21
46000019670326863X,36,0,0,0,2,1276.97
640000197006206853,38,0,0,1,0,429.5
450000196608204214,37,0,0,0,0,0
140000196311148781,34,0,0,0,1,203.59
450000198207213063,44,0,0,0,0,0
430000195106099671,36,0,0,0,0,0
120000198009161593,49,0,0,0,0,0
540000196605232772,41,0,0,0,2,1508.8000000000002
430000195503093687,34,0,0,0,0,0
150000195011192673,35,0,0,1,1,1046.92
440000199608159830,36,0,0,0,0,0
420000196111181445,33,0,0,0,1,552.36
630000195207191642,39,0,0,1,0,477.94
360000197507188000,40,0,0,0,0,0
500000200301208214,34,0,0,0,2,705.41
340000199811148965,43,0,0,0,0,0
530000196107133948,46,0,0,0,1,745.86
310000196008022985,37,0,0,2,2,1745.7600000000002
450000200408243488,48,0,0,0,1,241.09
540000195505290508,34,0,0,1,0,322.74999999999994
450000198504231946,47,0,0,0,0,0
370000196612081763,29,0,0,0,0,0
120000197511018026,33,0,0,0,2,820.45
430000197605031582,39,0,0,0,0,0
420000197802103512,33,0,0,0,1,852.45
520000199107073449,29,0,0,0,1,921.68
640000197106191142,41,0,0,1,1,986.27
410000200201187995,43,0,0,3,1,1503.78
530000195206175444,39,0,0,0,1,227.1
360000198907219536,35,0,0,1,1,511.48
540000196405113357,53,0,0,0,4,1157.64
420000195202086342,36,0,0,2,3,2702.91
450000199610259613,34,0,0,2,3,1552.08
320000195308110693,33,0,0,0,1,429.54
310000200110085092,32,0,0,0,0,0
36000020021208433X,38,0,0,0,0,0
530000196311122883,37,0,0,2,0,571.44
620000198302104668,43,0,0,1,1,721.26
370000195807061354,46,0,0,0,0,0
120000196003180014,44,0,0,2,1,1809.83
320000196402218347,45,0,0,0,2,936.95
530000196510051029,38,0,0,0,4,1799.65
110000197206034423,40,0,0,1,0,273.03
610000197212296487,40,0,0,0,0,0
530000197101179472,43,0,0,0,2,1179.85
640000195408270752,27,0,0,0,0,0
630000198401057483,44,0,0,1,1,1418.91
630000198607289263,49,0,0,0,2,708.76
410000195708259819,36,0,0,0,2,714.3
310000197611287421,39,0,0,0,3,1572.1999999999998
36000020030719382X,37,0,0,1,1,697.0100000000001
450000196507258432,45,0,0,0,1,904.44
500000198310269094,43,0,0,1,1,798.29
36000019810619093X,38,0,0,1,0,239.04000000000002
50000020021031832X,30,0,0,0,2,609.11
110000197812065190,29,0,0,0,0,0
230000200409098648,41,0,0,1,3,2094.35
360000196612179267,42,0,0,0,2,772.6
520000196105245215,48,0,0,0,2,447.61
21000019630124812X,39,0,0,3,0,1332.73
650000195211260069,45,0,0,0,0,0
640000199107092372,41,0,0,0,1,977.01
350000196704256002,37,0,0,1,2,517.91
210000199512144113,37,0,0,0,0,0
640000197107040127,45,0,0,0,2,890.52
500000199412315092,37,0,0,0,0,0
420000195106117153,37,0,0,0,2,917.46
34000019711226743X,46,0,0,0,2,340.88
370000195303233319,36,0,0,0,0,0
420000197411246575,48,0,0,0,3,1925.59
15000019680106788X,42,0,0,0,1,710.35
210000199704289421,35,0,0,0,1,293.19
52000019700122262X,41,0,0,0,0,0
450000196403102433,48,0,0,1,1,362.03
320000196203251232,45,0,0,1,3,2014.7
450000196110191188,35,0,0,0,1,831.15
130000195703044272,35,0,0,0,0,0
540000195301080349,34,0,0,0,0,0
460000195711140260,42,0,0,0,0,0
41000019710503875X,35,0,0,0,2,538.04
22000019591107972X,43,0,0,0,0,0
51000020001212071X,36,0,0,1,1,474.65
14000019990627991X,40,0,0,0,1,152.03
650000199707136094,44,0,0,0,3,914.65
130000196511106568,43,0,0,0,1,201.15
320000199312292897,34,0,0,2,0,1021.95
540000197711240463,48,0,0,0,0,0
310000199812177607,48,0,0,0,1,309.24
230000200608107850,38,0,0,1,1,911.62
610000199711205753,35,0,0,0,3,1133.06
110000198008091341,42,0,0,0,1,94.09
350000195504013458,38,0,0,0,3,1412.26
410000197811217261,39,0,0,0,1,535.21
420000197903126668,40,0,0,0,1,109.31
500000199006303424,41,0,0,0,0,0
350000199901235941,39,0,0,1,2,1725.89
32000019540625165X,37,0,0,0,0,0
440000199308227854,32,0,0,0,0,0
110000196310185374,46,0,0,0,0,0
630000199304166316,43,0,0,0,1,67.39
650000196408312904,37,0,0,0,0,0
340000198708171070,40,0,0,0,0,0
53000019730601097X,49,0,0,0,1,495.35
640000198811204329,52,0,0,0,2,503.01
53000019590504737X,40,0,0,0,1,61.29
12000019801005236X,50,0,0,0,1,550.18
220000199206259053,39,0,0,0,0,0
330000197502093015,39,0,0,1,3,2221.81
450000195203202339,45,0,0,0,3,737.5899999999999
650000199701311824,42,0,0,0,3,1161.17
14000019690619762X,54,0,0,1,1,1205.48
440000198810070341,51,0,0,0,4,1907.2
610000198911264817,42,0,0,0,0,0
63000019690719745X,38,0,0,0,1,78.35
220000198609103358,39,0,0,0,0,0
320000199607143709,50,0,0,0,1,70.33
450000197902281127,44,0,0,1,2,1691.31
120000199511065657,46,0,0,0,0,0
450000195510121942,48,0,0,1,0,183.35
610000196501149139,42,0,0,1,2,1176.81
150000197803141128,41,0,0,0,1,471.8
110000199509233402,40,0,0,0,2,805.8900000000001
220000196707180243,36,0,0,1,2,1122.92
510000197302245356,45,0,0,2,0,715.69
23000020040727533X,45,0,0,0,0,0
620000196309137746,44,0,0,0,2,808.97
440000196308085389,38,0,0,0,1,950.23
460000195608016915,39,0,0,0,1,907.85
310000198601064616,42,0,0,0,0,0
430000197505066753,40,0,0,0,1,100.14
410000196212082153,38,0,0,0,0,0
130000199206261936,41,0,0,0,0,0
110000199904155870,37,0,0,1,0,843.53
110000196911016963,32,0,0,0,0,0
630000195204019855,49,0,0,2,2,2021.18
110000200506084064,31,0,0,0,1,274.37
110000199104247398,48,0,0,1,0,724.37
640000196311190179,39,0,0,0,2,820.95
510000196808172989,43,0,0,1,0,203.04000000000002
650000197309044726,35,0,0,0,1,928.6
210000198909041636,48,0,0,0,0,0
530000197409111562,40,0,0,0,2,827.65
320000196801256228,39,0,0,0,2,1150.22
220000197806228630,35,0,0,0,0,0
320000195907065142,49,0,0,1,2,537.1899999999999
370000200304164777,38,0,0,0,1,53.8
210000200307216443,45,0,0,0,1,730.3
340000197902276285,53,0,0,1,1,1012.78
220000199408220309,47,0,0,1,1,689.76
620000196112148644,41,0,0,1,1,440.09000000000003
460000200110026618,50,0,0,0,2,1380.2
220000197308279398,45,0,0,1,2,2115.37
110000197205074394,48,0,0,1,1,1153.98
320000197102276515,55,0,0,1,3,1986.8999999999999
410000196101247269,31,0,0,0,0,0
230000196512070564,34,0,0,0,1,590.48
330000198307153937,31,0,0,1,3,2265.06
440000195702040096,41,0,0,0,0,0
610000196712074560,43,0,0,0,2,281.4
340000198209296426,45,0,0,1,0,604.0699999999999
620000197608281670,40,0,0,0,1,458.61
640000200311263082,34,0,0,1,0,547.76
540000198510220567,41,0,0,0,0,0
640000198208291480,40,0,0,0,1,392.1
500000200002293818,39,0,0,2,1,1315.26
630000199005116271,32,0,0,0,1,409.01
310000200401109920,48,0,0,0,1,769.92
530000199508153548,35,0,0,1,1,1433.7
440000197012308170,34,0,0,0,0,0
310000196701065975,35,0,0,1,1,1539.67
410000200103249638,46,0,0,1,2,1775.3600000000001
430000197103036738,36,0,0,0,0,0
510000197110140592,37,0,0,0,2,719.72
520000196512167605,38,0,0,0,1,779.92
460000195104094717,44,0,0,1,1,571.35
310000200512245490,35,0,0,0,0,0
330000195407280606,42,0,0,0,1,771.21
210000196811142616,43,0,0,1,1,1074.7
46000019940422119X,47,0,0,0,3,1729.79
310000198412279298,47,0,0,1,0,288.13000000000005
310000197102068853,39,0,0,0,0,0
13000019741026254X,44,0,0,1,0,329.15
210000199008074611,36,0,0,1,1,712.98
340000198708299445,37,0,0,0,0,0
320000199904289907,38,0,0,0,1,211.55
130000196809047337,46,0,0,1,0,158.16000000000003
420000198612117475,46,0,0,0,3,1158.24
320000199704161829,53,0,0,0,0,0
650000196607148414,25,0,0,1,0,292.14000000000004
440000200301198881,41,0,0,2,0,1049.9
630000198812185172,37,0,0,0,2,289.69
